Episode, Reward, TD Error, Epsilon, Loss (Squared TD Error)
(419, -22.0, -10.0, 0.32845438121674997, 100.0)
(420, -23.0, -10.0, 0.3281259268355332, 100.0)
(421, -5.0, 10.0, 0.3277978009086977, 100.0)
(422, -18.0, -10.0, 0.327470003107789, 100.0)
(423, 3.0, 10.0, 0.3271425331046812, 100.0)
(424, -3.0, -10.0, 0.32681539057157655, 100.0)
(425, -15.0, -10.0, 0.326488575181005, 100.0)
(426, 2.0, 10.0, 0.32616208660582396, 100.0)
(427, 0.0, -10.0, 0.32583592451921817, 100.0)
(428, -6.0, 10.0, 0.32551008859469893, 100.0)
(429, 4.0, -10.0, 0.3251845785061042, 100.0)
(430, -1.0, 10.0, 0.3248593939275981, 100.0)
(431, -5.0, -10.0, 0.3245345345336705, 100.0)
(432, -10.0, -10.0, 0.3242099999991368, 100.0)
(433, -9.0, 10.0, 0.32388578999913764, 100.0)
(434, 0.0, 10.0, 0.3235619042091385, 100.0)
(435, -18.0, -10.0, 0.32323834230492937, 100.0)
(436, -11.0, -10.0, 0.32291510396262446, 100.0)
(437, -11.0, -10.0, 0.3225921888586618, 100.0)
(438, -23.0, -10.0, 0.32226959666980315, 100.0)
(439, -12.0, 10.0, 0.32194732707313334, 100.0)
(440, -17.0, -10.0, 0.3216253797460602, 100.0)
(441, 0.0, 10.0, 0.32130375436631414, 100.0)
(442, -4.0, 10.0, 0.3209824506119478, 100.0)
(443, -1.0, 10.0, 0.32066146816133584, 100.0)
(444, -15.0, -10.0, 0.3203408066931745, 100.0)
(445, -32.0, -10.0, 0.3200204658864813, 100.0)
(446, -2.0, -10.0, 0.31970044542059484, 100.0)
(447, -3.0, -10.0, 0.31938074497517427, 100.0)
(448, -9.0, -10.0, 0.3190613642301991, 100.0)
(449, 2.0, -10.0, 0.3187423028659689, 100.0)
(450, -22.0, -10.0, 0.3184235605631029, 100.0)
(451, -24.0, 10.0, 0.3181051370025398, 100.0)
(452, 1.0, -10.0, 0.31778703186553725, 100.0)
(453, -18.0, -10.0, 0.3174692448336717, 100.0)
(454, -12.0, -10.0, 0.31715177558883806, 100.0)
(455, -4.0, -10.0, 0.3168346238132492, 100.0)
(456, -12.0, -10.0, 0.31651778918943596, 100.0)
(457, -15.0, -10.0, 0.3162012714002465, 100.0)
(458, -10.0, -10.0, 0.31588507012884626, 100.0)
(459, -6.0, -10.0, 0.3155691850587174, 100.0)
(460, -27.0, 10.0, 0.3152536158736587, 100.0)
(461, -5.0, -10.0, 0.31493836225778504, 100.0)
(462, 0.0, 10.0, 0.3146234238955273, 100.0)
(463, -8.0, 10.0, 0.31430880047163173, 100.0)
(464, -22.0, -10.0, 0.3139944916711601, 100.0)
(465, -2.0, -10.0, 0.3136804971794889, 100.0)
(466, -10.0, -10.0, 0.3133668166823094, 100.0)
(467, -34.0, 10.0, 0.3130534498656271, 100.0)
(468, -3.0, -10.0, 0.31274039641576146, 100.0)
(469, -2.0, -10.0, 0.3124276560193457, 100.0)
(470, -2.0, -10.0, 0.31211522836332634, 100.0)
(471, -2.0, -10.0, 0.311803113134963, 100.0)
(472, -22.0, 10.0, 0.31149131002182806, 100.0)
(473, -9.0, 10.0, 0.3111798187118062, 100.0)
(474, -16.0, -10.0, 0.3108686388930944, 100.0)
(475, 0.0, -10.0, 0.31055777025420134, 100.0)
(476, -8.0, -10.0, 0.31024721248394715, 100.0)
(477, -16.0, -10.0, 0.3099369652714632, 100.0)
